timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_type,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw,lap,total_hits
01:15:30.985,SEARCHING,0.000,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.526,0.000,0.000,0,0
01:15:31.186,SEARCHING,0.116,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.734,0.000,0.000,0,0
01:15:31.386,SEARCHING,0.268,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.784,0.000,0.000,0,0
01:15:31.586,SEARCHING,0.426,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.796,0.000,0.000,0,0
01:15:31.787,SEARCHING,0.586,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.799,0.000,0.000,0,0
01:15:31.986,SEARCHING,0.746,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.800,0.000,0.000,0,0
01:15:32.207,SEARCHING,0.906,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.800,0.000,0.000,0,0
01:15:32.438,SEARCHING,1.066,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.800,0.000,0.000,0,0
01:15:32.649,SEARCHING,1.226,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.800,0.000,0.000,0,0
01:15:32.854,SEARCHING,1.386,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.800,0.000,0.000,0,0
01:15:33.084,SEARCHING,1.546,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,NONE,SEARCHING,0.000,0.800,0.000,0.000,0,0
01:15:33.320,SEARCHING,1.706,0.000,1.000,0.00,0.00,0.00,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.001,0,0
01:15:33.532,SEARCHING,1.866,0.000,1.000,0.00,0.00,0.02,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.002,0,0
01:15:33.752,SEARCHING,2.026,0.000,1.000,0.00,0.00,0.05,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:33.971,SEARCHING,2.186,0.000,1.000,0.00,0.00,0.08,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:34.191,SEARCHING,2.346,0.001,1.000,0.00,0.00,0.11,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:34.399,SEARCHING,2.506,0.001,1.000,0.00,0.00,0.14,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:34.617,SEARCHING,2.666,0.001,1.000,0.00,0.00,0.17,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:34.816,SEARCHING,2.826,0.002,1.000,0.00,0.00,0.20,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:35.047,SEARCHING,2.986,0.002,1.000,0.00,0.00,0.23,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:35.270,SEARCHING,3.146,0.003,1.000,0.00,0.00,0.27,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:35.484,SEARCHING,3.306,0.004,1.000,0.00,0.00,0.30,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:35.674,SEARCHING,3.466,0.005,1.000,0.00,0.00,0.33,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:35.889,SEARCHING,3.626,0.006,1.000,0.00,0.00,0.36,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:36.095,SEARCHING,3.786,0.007,1.000,0.00,0.00,0.39,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:36.314,SEARCHING,3.946,0.008,1.000,0.00,0.00,0.42,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:36.525,SEARCHING,4.106,0.009,1.000,0.00,0.00,0.46,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:36.740,SEARCHING,4.266,0.010,1.000,0.00,0.00,0.49,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:36.973,SEARCHING,4.425,0.012,1.000,0.00,0.00,0.52,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:37.174,SEARCHING,4.585,0.013,1.000,0.00,0.00,0.55,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:37.394,SEARCHING,4.745,0.015,1.000,0.00,0.00,0.58,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:37.602,SEARCHING,4.905,0.017,1.000,0.00,0.00,0.61,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:37.810,SEARCHING,5.065,0.018,1.000,0.00,0.00,0.65,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:38.020,SEARCHING,5.225,0.020,1.000,0.00,0.00,0.68,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:38.233,SEARCHING,5.385,0.022,1.000,0.00,0.00,0.71,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:38.455,SEARCHING,5.545,0.024,1.000,0.00,0.00,0.74,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:38.665,SEARCHING,5.705,0.026,1.000,0.00,0.00,0.77,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:38.878,SEARCHING,5.865,0.028,1.000,0.00,0.00,0.80,8.077,8.390,7.858,8.339,7.516,0,NONE,SEARCHING,0.000,0.800,0.000,0.003,0,0
01:15:39.101,SEARCHING,6.025,0.031,1.000,0.00,0.00,0.85,6.931,6.863,6.365,6.836,5.952,0,NONE,SEARCHING,0.000,0.800,0.000,0.008,0,0
01:15:39.305,SEARCHING,6.185,0.033,1.000,0.00,0.00,0.95,6.931,6.863,6.365,6.836,5.952,0,NONE,SEARCHING,0.000,0.800,0.000,0.010,0,0
01:15:39.525,SEARCHING,6.345,0.036,1.000,0.00,0.00,1.06,6.931,6.863,6.365,6.836,5.952,0,NONE,SEARCHING,0.000,0.800,0.000,0.010,0,0
01:15:39.740,SEARCHING,6.505,0.039,1.000,0.00,0.00,1.20,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.017,0,0
01:15:39.959,SEARCHING,6.665,0.043,1.000,0.00,0.00,1.41,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.019,0,0
01:15:40.167,SEARCHING,6.825,0.047,1.000,0.00,0.00,1.63,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:40.374,SEARCHING,6.985,0.052,1.000,0.00,0.00,1.86,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:40.585,SEARCHING,7.145,0.057,1.000,0.00,0.00,2.09,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:40.798,SEARCHING,7.305,0.063,1.000,0.00,0.00,2.31,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:41.020,SEARCHING,7.465,0.070,1.000,0.00,0.00,2.54,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:41.213,SEARCHING,7.625,0.077,1.000,0.00,0.00,2.77,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:41.438,SEARCHING,7.784,0.086,1.000,0.00,0.00,3.00,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:41.648,SEARCHING,7.944,0.094,1.000,0.00,0.00,3.23,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:41.867,SEARCHING,8.104,0.103,1.000,0.00,0.00,3.46,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:42.092,SEARCHING,8.264,0.113,1.000,0.00,0.00,3.69,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:42.312,SEARCHING,8.423,0.124,1.000,0.00,0.00,3.92,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:42.528,SEARCHING,8.583,0.135,1.000,0.00,0.00,4.14,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:42.726,SEARCHING,8.742,0.147,1.000,0.00,0.00,4.37,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:42.959,SEARCHING,8.902,0.160,1.000,0.00,0.00,4.60,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:43.218,SEARCHING,9.061,0.173,1.000,0.00,0.00,4.83,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:43.437,SEARCHING,9.221,0.186,1.000,0.00,0.00,5.06,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:43.677,SEARCHING,9.380,0.201,1.000,0.00,0.00,5.29,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:43.884,SEARCHING,9.503,0.204,1.000,0.09,0.11,9.99,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:44.162,SEARCHING,9.526,0.180,1.001,0.42,0.46,27.44,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:44.404,SEARCHING,9.556,0.163,1.001,0.61,0.57,45.04,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:44.678,SEARCHING,9.567,0.159,1.001,1.65,0.78,51.33,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:44.908,SEARCHING,9.564,0.161,1.000,1.61,0.52,49.54,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:45.153,SEARCHING,9.567,0.160,1.001,0.80,0.73,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:45.416,SEARCHING,9.567,0.160,1.001,0.80,0.78,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:45.652,SEARCHING,9.567,0.160,1.001,0.80,0.80,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:45.905,SEARCHING,9.567,0.160,1.001,0.80,0.82,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:46.139,SEARCHING,9.567,0.160,1.001,0.80,0.82,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:46.374,SEARCHING,9.567,0.160,1.001,0.80,0.83,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:46.592,SEARCHING,9.567,0.160,1.001,0.80,0.83,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:46.891,SEARCHING,9.567,0.160,1.001,0.80,0.83,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:47.151,SEARCHING,9.567,0.160,1.001,0.80,0.83,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
01:15:47.417,SEARCHING,9.567,0.160,1.001,0.80,0.83,50.98,5.972,5.712,5.198,5.693,4.715,0,NONE,SEARCHING,0.000,0.800,0.000,0.020,0,0
